"","coupleID","day","se_A","pl_A","ac_A","mvpa_A","se_B","pl_B","ac_B","mvpa_B","se_A_lag","se_B_lag","pl_A_lag","pl_B_lag","ac_A_lag","ac_B_lag","mvpa_A_lag","mvpa_B_lag"
"16",1,16,2.97254291592181,4.78182412005608,2.0060173508969,83.5102175339256,4.00952293653363,3.78623455978475,4.43801446423602,30.1695269029975,3.88777723222008,3.23304137887029,3.7075941599053,1.26570154669228,2.66971688337516,3.41190917386155,89.3516567340035,67.3121894418383
"17",1,17,2.3448440018656,2.90939844819876,2.53342278135045,65.2697004512561,2.56821703705545,1.07023079358505,2.54089512259853,26.1733238134476,2.97254291592181,4.00952293653363,4.78182412005608,3.78623455978475,2.0060173508969,4.43801446423602,83.5102175339256,30.1695269029975
"18",1,18,2.81462126436948,3.75545508996796,2.02725794732961,75.1157521101262,2.13369677580562,3.64314968724936,3.50869721251928,9.28758533382091,2.3448440018656,2.56821703705545,2.90939844819876,1.07023079358505,2.53342278135045,2.54089512259853,65.2697004512561,26.1733238134476
"19",1,19,2.39348619803161,4.8563858459788,3.22209278212977,81.7908339236893,0.938652518635787,2.14357427398241,4.08894471574575,1e-06,2.81462126436948,2.13369677580562,3.75545508996796,3.64314968724936,2.02725794732961,3.50869721251928,75.1157521101262,9.28758533382091
"20",1,20,2.68622270951041,5,4.23460861957229,106.069153983763,0,1.70300407055406,3.40354451991791,39.2741072648088,2.39348619803161,0.938652518635787,4.8563858459788,2.14357427398241,3.22209278212977,4.08894471574575,81.7908339236893,1e-06
"21",1,21,4.03539435512002,3.35161014831287,3.73677566780688,94.0485817042453,1.44108618758003,4.84656733684636,4.5521772684511,54.5174634339152,2.68622270951041,0,5,1.70300407055406,4.23460861957229,3.40354451991791,106.069153983763,39.2741072648088
"22",1,22,3.06503169381264,4.19585406157474,1.97426468895431,73.2754361048867,1.54623245841887,4.91759804686424,3.84980421351625,34.5355521737322,4.03539435512002,1.44108618758003,3.35161014831287,4.84656733684636,3.73677566780688,4.5521772684511,94.0485817042453,54.5174634339152
"23",1,23,3.4634495235501,4.04861361990124,2.9676354689361,84.6183995338592,1.71380897534888,4.35461339881306,3.60430723423006,35.9896738504343,3.06503169381264,1.54623245841887,4.19585406157474,4.91759804686424,1.97426468895431,3.84980421351625,73.2754361048867,34.5355521737322
"24",1,24,2.4230304778164,4.7753009105733,3.84812116083807,95.9965533837884,2.08711382853591,4.1031074754286,2.87622153958391,49.5170680862743,3.4634495235501,1.71380897534888,4.04861361990124,4.35461339881306,2.9676354689361,3.60430723423006,84.6183995338592,35.9896738504343
"25",1,25,4.43139258691972,4.40117557347068,3.87084233977452,83.4527428143472,2.71082937816625,3.26594295887247,3.10243903692427,47.3358857211648,2.4230304778164,2.08711382853591,4.7753009105733,4.1031074754286,3.84812116083807,2.87622153958391,95.9965533837884,49.5170680862743
"26",1,26,3.05599986287571,3.17784637925328,4.67353213308523,112.739045684315,1.83086192731992,3.28422948527782,2.53960319511388,23.8908582877404,4.43139258691972,2.71082937816625,4.40117557347068,3.26594295887247,3.87084233977452,3.10243903692427,83.4527428143472,47.3358857211648
"27",1,27,2.52056229038134,2.38824030090972,3.01082602709565,94.4208641591547,2.46348567292707,2.8923515194505,3.80305900781283,52.814446892438,3.05599986287571,1.83086192731992,3.17784637925328,3.28422948527782,4.67353213308523,2.53960319511388,112.739045684315,23.8908582877404
"28",1,28,2.64112976410095,3.11568181315592,3.2307611199683,105.974296807411,2.31897327009633,1.76560454326461,4.03158279523329,29.6616714612273,2.52056229038134,2.46348567292707,2.38824030090972,2.8923515194505,3.01082602709565,3.80305900781283,94.4208641591547,52.814446892438
"29",1,29,3.22113583351285,3.178941427783,4.5476255222097,111.590112176234,1.38215675887716,2.59546991134388,3.71172542106671,37.3151779288109,2.64112976410095,2.31897327009633,3.11568181315592,1.76560454326461,3.2307611199683,4.03158279523329,105.974296807411,29.6616714612273
"30",1,30,4.53851862726629,4.74051693998072,4.38400079315541,104.772167938107,2.04771838567822,2.40245286348126,3.30301972799903,80.6584277214267,3.22113583351285,1.38215675887716,3.178941427783,2.59546991134388,4.5476255222097,3.71172542106671,111.590112176234,37.3151779288109
"31",1,31,4.0712573554051,5,3.74788051041654,74.8506716994205,3.44813999495946,2.80040242767108,2.73758263417783,49.6180014280007,4.53851862726629,2.04771838567822,4.74051693998072,2.40245286348126,4.38400079315541,3.30301972799903,104.772167938107,80.6584277214267
"32",1,32,4.9046393339051,5,4.44830029595101,104.479302517108,3.83309158453282,3.52971759852411,3.61500011098414,73.3688261201727,4.0712573554051,3.44813999495946,5,2.80040242767108,3.74788051041654,2.73758263417783,74.8506716994205,49.6180014280007
"33",1,33,4.3196644599242,3.49665834860935,2.45389684116999,103.097495056872,3.48992469813819,3.74019953920493,3.30899749169499,41.7554862342266,4.9046393339051,3.83309158453282,5,3.52971759852411,4.44830029595101,3.61500011098414,104.479302517108,73.3688261201727
"34",1,34,3.79523542152015,4.23090871184997,4.14821997394134,87.3057072638836,3.7731430415865,0.829836611553919,3.18896549505557,51.9644839434666,4.3196644599242,3.48992469813819,3.49665834860935,3.74019953920493,2.45389684116999,3.30899749169499,103.097495056872,41.7554862342266
"35",1,35,3.67092735064001,4.80788033768324,5,84.4570092401217,3.00574186126129,2.88739004600044,3.61800814913889,44.4122595188608,3.79523542152015,3.7731430415865,4.23090871184997,0.829836611553919,4.14821997394134,3.18896549505557,87.3057072638836,51.9644839434666
"36",1,36,3.15529207506704,5,4.81474190443536,81.6118920457119,3.13163605580205,4.00116679129991,4.58472269151711,33.5346106401129,3.67092735064001,3.00574186126129,4.80788033768324,2.88739004600044,5,3.61800814913889,84.4570092401217,44.4122595188608
"37",1,37,3.32243468332519,4.35478087824914,5,77.8177475680258,2.76859064024671,4.83923106464073,5,40.2621519996398,3.15529207506704,3.13163605580205,5,4.00116679129991,4.81474190443536,4.58472269151711,81.6118920457119,33.5346106401129
"38",1,38,2.08579263948063,2.23259317888172,4.22002811931726,48.0082341977437,3.04628181821667,2.85542274960509,4.00410237158716,46.5293711094339,3.32243468332519,2.76859064024671,4.35478087824914,4.83923106464073,5,5,77.8177475680258,40.2621519996398
"39",1,39,0.969989630249058,2.43367150234512,2.67136325804748,52.7304085748396,4.31844463657978,2.19372083258684,4.78129970819096,48.3032763157836,2.08579263948063,3.04628181821667,2.23259317888172,2.85542274960509,4.22002811931726,4.00410237158716,48.0082341977437,46.5293711094339
"40",1,40,1.35730693382762,2.09075098407662,2.73563185501105,63.0816104264218,4.6228001366773,3.17264825755318,4.5577374910897,48.4119327476076,0.969989630249058,4.31844463657978,2.43367150234512,2.19372083258684,2.67136325804748,4.78129970819096,52.7304085748396,48.3032763157836
"41",1,41,1.17203174979505,3.98238869991906,3.03151835136183,71.2557085001258,3.60241723742653,3.79057186793499,3.80224509484916,37.758551329389,1.35730693382762,4.6228001366773,2.09075098407662,3.17264825755318,2.73563185501105,4.5577374910897,63.0816104264218,48.4119327476076
"42",1,42,2.76950552325871,4.25798005815535,5,92.5881230671553,3.30833894178572,2.832472358014,4.00621452048128,40.9435019419688,1.17203174979505,3.60241723742653,3.98238869991906,3.79057186793499,3.03151835136183,3.80224509484916,71.2557085001258,37.758551329389
"43",1,43,3.40973993673174,4.60092474508477,5,115.671803752677,2.06098867620009,1.73117160607118,2.69840156625369,70.2388763782595,2.76950552325871,3.30833894178572,4.25798005815535,2.832472358014,5,4.00621452048128,92.5881230671553,40.9435019419688
"44",1,44,3.70909021883595,4.27762441208871,5,93.4768780184033,2.63532110551464,3.25245478899602,4.22472210905748,63.3677369561298,3.40973993673174,2.06098867620009,4.60092474508477,1.73117160607118,5,2.69840156625369,115.671803752677,70.2388763782595
"45",1,45,1.18003785156424,2.91162561947711,4.12247421607036,37.1525387225503,3.47460185854581,4.99087909094355,3.91836157011196,30.9650991987849,3.70909021883595,2.63532110551464,4.27762441208871,3.25245478899602,5,4.22472210905748,93.4768780184033,63.3677369561298
"46",1,46,1.40497479899206,3.34802128174385,2.84672525482002,39.7910990072964,1.90108559722063,2.42496993778427,2.06801665252413,80.5374108808811,1.18003785156424,3.47460185854581,2.91162561947711,4.99087909094355,4.12247421607036,3.91836157011196,37.1525387225503,30.9650991987849
"47",1,47,3.09932510891937,3.11466713638404,4.12035551216307,67.9753750531902,1.6943182135001,2.9376272658905,2.45706523914448,28.1128618277731,1.40497479899206,1.90108559722063,3.34802128174385,2.42496993778427,2.84672525482002,2.06801665252413,39.7910990072964,80.5374108808811
"48",1,48,3.23611455794999,3.82805652329832,4.97325731040637,48.4315601476596,2.0564561847933,3.79606343165548,2.80977884863271,77.2124388667806,3.09932510891937,1.6943182135001,3.11466713638404,2.9376272658905,4.12035551216307,2.45706523914448,67.9753750531902,28.1128618277731
"49",1,49,2.1474909936337,2.8640511846794,4.08166552835162,31.2744791857345,2.39518035768763,3.40819576236767,4.66473621674507,71.946128196082,3.23611455794999,2.0564561847933,3.82805652329832,3.79606343165548,4.97325731040637,2.80977884863271,48.4315601476596,77.2124388667806
"50",1,50,1.66423277059856,2.9856064367517,2.72200965183234,10.8360817651853,2.00301133733167,3.73119282636373,3.92542428630851,30.3720138932363,2.1474909936337,2.39518035768763,2.8640511846794,3.40819576236767,4.08166552835162,4.66473621674507,31.2744791857345,71.946128196082
"51",1,51,2.2550845874022,2.88232867586816,3.53596131155531,50.2532270955421,0.998359312749055,1.88936732515869,3.78723580498706,52.7619957694696,1.66423277059856,2.00301133733167,2.9856064367517,3.73119282636373,2.72200965183234,3.92542428630851,10.8360817651853,30.3720138932363
"52",1,52,3.26789480399588,3.92139141128238,4.11651173348388,54.9089257349205,2.00186988008634,4.4983553952065,5,59.4881735757004,2.2550845874022,0.998359312749055,2.88232867586816,1.88936732515869,3.53596131155531,3.78723580498706,50.2532270955421,52.7619957694696
"53",1,53,2.93319309095653,4.39711781273616,3.90828628304983,72.6297532460672,2.98619556592616,4.89523401924883,3.94799589744702,62.479332838184,3.26789480399588,2.00186988008634,3.92139141128238,4.4983553952065,4.11651173348388,5,54.9089257349205,59.4881735757004
"54",1,54,3.91177202296987,4.88512088657249,4.48508212325221,94.5728692174865,3.15236816124002,4.15489142013332,5,60.2202686956852,2.93319309095653,2.98619556592616,4.39711781273616,4.89523401924883,3.90828628304983,3.94799589744702,72.6297532460672,62.479332838184
"55",1,55,3.3975401360579,5,4.14307716957148,98.0358277721155,2.71592707511675,2.76821667732575,3.49753344227453,41.2942691439737,3.91177202296987,3.15236816124002,4.88512088657249,4.15489142013332,4.48508212325221,5,94.5728692174865,60.2202686956852
"56",2,1,1.23022021409888,2.62893913625026,2.740686727468,72.5676000240598,3.2304943268664,2.89213144325406,2.2533885145971,47.7004867014166,NA,NA,NA,NA,NA,NA,NA,NA
"57",2,2,1.58666946246753,3.87596205505866,4.34689522212886,108.099522645669,1.66355992289649,2.79519680311078,2.89875559057298,66.2614966222869,1.23022021409888,3.2304943268664,2.62893913625026,2.89213144325406,2.740686727468,2.2533885145971,72.5676000240598,47.7004867014166
"58",2,3,2.86836482808382,5,3.68953297689503,98.4805455663073,4.5016067855738,3.95960442961866,3.67598379699634,84.1841845092875,1.58666946246753,1.66355992289649,3.87596205505866,2.79519680311078,4.34689522212886,2.89875559057298,108.099522645669,66.2614966222869
"59",2,4,2.46613290489687,2.21111473572656,2.46605315995304,71.9129644553515,3.89220980728903,3.44352381948788,3.19768141691364,60.3735947505104,2.86836482808382,4.5016067855738,5,3.95960442961866,3.68953297689503,3.67598379699634,98.4805455663073,84.1841845092875
"60",2,5,2.35341073342049,3.5076410365096,1.94793962231682,63.9770396735209,4.03117683592132,5,5,59.1747989852462,2.46613290489687,3.89220980728903,2.21111473572656,3.44352381948788,2.46605315995304,3.19768141691364,71.9129644553515,60.3735947505104
"61",2,6,2.78032687260987,3.53563354128394,2.4631302259865,33.9157087027276,3.71046502253622,3.32509300056421,1.78416052408533,56.777212503418,2.35341073342049,4.03117683592132,3.5076410365096,5,1.94793962231682,5,63.9770396735209,59.1747989852462
"62",2,7,2.90318841330262,3.41668606333454,3.0524227181669,47.2814783385415,3.4007025343962,3.80980604438784,3.95579531443047,71.3763963203459,2.78032687260987,3.71046502253622,3.53563354128394,3.32509300056421,2.4631302259865,1.78416052408533,33.9157087027276,56.777212503418
"63",2,8,2.99422879566287,3.29526056922403,2.96500911035529,61.1118401908733,3.91229982103629,3.71887662234054,3.67894283977493,86.0063600247253,2.90318841330262,3.4007025343962,3.41668606333454,3.80980604438784,3.0524227181669,3.95579531443047,47.2814783385415,71.3763963203459
"64",2,9,2.3014286066507,1.98208351571432,2.53854156925502,39.7375023215386,5,4.56215629529595,4.15727533555224,105.168426299147,2.99422879566287,3.91229982103629,3.29526056922403,3.71887662234054,2.96500911035529,3.67894283977493,61.1118401908733,86.0063600247253
"65",2,10,3.50553156166382,2.92502556424035,3.35627664720594,48.109947482552,3.81001650988156,3.96332638746803,3.51536368503072,60.0616662276383,2.3014286066507,5,1.98208351571432,4.56215629529595,2.53854156925502,4.15727533555224,39.7375023215386,105.168426299147
"66",2,11,3.54723123267987,3.61045407413169,3.47607530210118,73.7472800727986,2.06540472967204,4.18309649153281,1.9210615755378,32.1827327432591,3.50553156166382,3.81001650988156,2.92502556424035,3.96332638746803,3.35627664720594,3.51536368503072,48.109947482552,60.0616662276383
"67",2,12,3.99435429511394,3.7672801835523,1.95697039635516,67.0516874232693,4.52064757612207,4.4832495977366,4.23829088526918,62.7317202470003,3.54723123267987,2.06540472967204,3.61045407413169,4.18309649153281,3.47607530210118,1.9210615755378,73.7472800727986,32.1827327432591
"68",2,13,3.45350303520418,3.18193446167668,0.922322402808897,49.0017577884491,1.87298418414146,3.76412629720723,2.71192783634061,39.2066385521197,3.99435429511394,4.52064757612207,3.7672801835523,4.4832495977366,1.95697039635516,4.23829088526918,67.0516874232693,62.7317202470003
"69",2,14,4.05183037163272,4.0906830269728,4.28673590070434,61.3905524689571,2.96962679437058,3.85914287079799,3.12988564171405,68.2705144260765,3.45350303520418,1.87298418414146,3.18193446167668,3.76412629720723,0.922322402808897,2.71192783634061,49.0017577884491,39.2066385521197
"70",2,15,3.50608363265249,2.09115021590037,1.46521215077809,38.4950985753755,3.30215550694874,3.40511828560025,2.60763188724047,42.8446247069005,4.05183037163272,2.96962679437058,4.0906830269728,3.85914287079799,4.28673590070434,3.12988564171405,61.3905524689571,68.2705144260765
"71",2,16,3.67504213712615,1.86252717875809,3.61930665483962,34.9030974808109,3.24485245382115,1.10849587019123,2.40207407486345,18.7197998502409,3.50608363265249,3.30215550694874,2.09115021590037,3.40511828560025,1.46521215077809,2.60763188724047,38.4950985753755,42.8446247069005
"72",2,17,4.57390981965046,3.14576384411063,4.777997809755,71.0211666198038,4.07878538282296,3.70318619392067,3.80154924596022,75.7667150099704,3.67504213712615,3.24485245382115,1.86252717875809,1.10849587019123,3.61930665483962,2.40207407486345,34.9030974808109,18.7197998502409
"73",2,18,4.67714555591216,1.46551478591887,1.95966300098174,77.8426980208134,4.68436125366135,4.32593903036566,2.40867782365185,86.7283030871558,4.57390981965046,4.07878538282296,3.14576384411063,3.70318619392067,4.777997809755,3.80154924596022,71.0211666198038,75.7667150099704
"74",2,19,3.85516365919407,1.54743853903438,1.04079489773152,54.4935616679861,4.26876302786124,3.33477821746074,1.97913357736483,25.2082140879446,4.67714555591216,4.68436125366135,1.46551478591887,4.32593903036566,1.95966300098174,2.40867782365185,77.8426980208134,86.7283030871558
"75",2,20,3.92983617345501,2.13824891216044,3.1978219790424,49.9965764774108,2.68750763454334,2.23248649237416,2.93209111597396,35.3402365755965,3.85516365919407,4.26876302786124,1.54743853903438,3.33477821746074,1.04079489773152,1.97913357736483,54.4935616679861,25.2082140879446
"76",2,21,3.9038244623893,0.1073489986188,3.86490873395948,43.1579669243022,3.54837028244655,3.29898646207895,3.73409755339135,70.2133063859615,3.92983617345501,2.68750763454334,2.13824891216044,2.23248649237416,3.1978219790424,2.93209111597396,49.9965764774108,35.3402365755965
"77",2,22,4.16055970369162,3.69286245938307,5,75.3534649909664,5,5,4.57646408974492,56.5118582328877,3.9038244623893,3.54837028244655,0.1073489986188,3.29898646207895,3.86490873395948,3.73409755339135,43.1579669243022,70.2133063859615
"78",2,23,3.20151104854407,3.88737562463013,2.41041306050628,54.9252021466359,3.11792921497071,3.6047004941086,2.28010746200736,23.1078028372257,4.16055970369162,5,3.69286245938307,5,5,4.57646408974492,75.3534649909664,56.5118582328877
"79",2,24,2.99485418678886,2.03709474020937,2.79790230574437,49.1416798959649,2.8554106502216,3.05248020892236,3.12206069866425,48.6065282792273,3.20151104854407,3.11792921497071,3.88737562463013,3.6047004941086,2.41041306050628,2.28010746200736,54.9252021466359,23.1078028372257
"80",2,25,1.11993125991799,0.809095596022872,1.86395414974178,5.0112635910581,3.96074265250268,4.53597785428446,5,70.0542127991274,2.99485418678886,2.8554106502216,2.03709474020937,3.05248020892236,2.79790230574437,3.12206069866425,49.1416798959649,48.6065282792273
"81",2,26,0.736780358194404,1.4593298129948,1.97280054412034,46.5405715788547,3.57613366946469,4.1274833199433,2.50456642733228,53.5516978909019,1.11993125991799,3.96074265250268,0.809095596022872,4.53597785428446,1.86395414974178,5,5.0112635910581,70.0542127991274
"82",2,27,1.06659928498943,3.3314237866925,3.13935445862183,52.936804333621,3.07432283275257,4.17788267867916,2.13203478070163,55.6945252505022,0.736780358194404,3.57613366946469,1.4593298129948,4.1274833199433,1.97280054412034,2.50456642733228,46.5405715788547,53.5516978909019
"83",2,28,0.828654600475512,2.03531920522476,2.10876703348062,15.6735925834201,3.07481599347773,3.56585476585853,2.47132786608139,30.1980688313222,1.06659928498943,3.07432283275257,3.3314237866925,4.17788267867916,3.13935445862183,2.13203478070163,52.936804333621,55.6945252505022
"84",2,29,0.746091267778034,2.97474630240131,2.74458143555052,45.2281196377222,3.31127317509051,3.15648877262826,3.33204134488701,36.9851074598227,0.828654600475512,3.07481599347773,2.03531920522476,3.56585476585853,2.10876703348062,2.47132786608139,15.6735925834201,30.1980688313222
"85",2,30,1.34378637964866,3.88080126572583,2.55857586146339,40.3615930018519,2.90305989698899,2.77269825592487,3.37232328200358,39.3646047000263,0.746091267778034,3.31127317509051,2.97474630240131,3.15648877262826,2.74458143555052,3.33204134488701,45.2281196377222,36.9851074598227
"86",2,31,1.90410062213056,3.70259681258354,2.83020636742115,60.3434768780796,3.61366622456528,3.97898875239812,3.14910867931341,69.4181023412175,1.34378637964866,2.90305989698899,3.88080126572583,2.77269825592487,2.55857586146339,3.37232328200358,40.3615930018519,39.3646047000263
"87",2,32,2.15070629386163,3.1232336835636,2.43569371647608,40.2278409999891,2.23879963079373,2.77235779279269,2.30586364020305,74.0847585546331,1.90410062213056,3.61366622456528,3.70259681258354,3.97898875239812,2.83020636742115,3.14910867931341,60.3434768780796,69.4181023412175
"88",2,33,2.70229100485645,4.82748684477932,3.27511788701988,57.8448676240599,3.97167469343611,4.14687704002782,2.00638485387446,62.0650084915906,2.15070629386163,2.23879963079373,3.1232336835636,2.77235779279269,2.43569371647608,2.30586364020305,40.2278409999891,74.0847585546331
"89",2,34,2.86323674179631,3.00247331001298,2.01741063093145,29.9814671456133,5,5,3.62060928097076,99.4355112724628,2.70229100485645,3.97167469343611,4.82748684477932,4.14687704002782,3.27511788701988,2.00638485387446,57.8448676240599,62.0650084915906
"90",2,35,3.84346044512549,3.12440664965454,3.3299557010105,83.3119021018156,4.59004538373204,3.70551483530884,3.68020936497869,67.1506450031183,2.86323674179631,5,3.00247331001298,5,2.01741063093145,3.62060928097076,29.9814671456133,99.4355112724628
"91",2,36,3.67445170450048,2.51007323528712,2.55673918596965,23.0399434007346,5,5,3.41737919707027,37.6205780827955,3.84346044512549,4.59004538373204,3.12440664965454,3.70551483530884,3.3299557010105,3.68020936497869,83.3119021018156,67.1506450031183
"92",2,37,3.44903763730808,3.00045811634179,2.55633233621197,38.6884404917458,5,5,4.72912638704306,63.892363360939,3.67445170450048,5,2.51007323528712,5,2.55673918596965,3.41737919707027,23.0399434007346,37.6205780827955
"93",2,38,1.85656717864136,0.502512459218897,1.97610723110008,13.7351301854656,4.70790386215485,4.90713852843452,3.60806327722231,77.6348842913524,3.44903763730808,5,3.00045811634179,5,2.55633233621197,4.72912638704306,38.6884404917458,63.892363360939
"94",2,39,2.03347319691394,3.26889177660226,2.67743071926596,27.0428744485814,3.60895046326668,3.70248805694924,0.445714194693343,25.1302197529351,1.85656717864136,4.70790386215485,0.502512459218897,4.90713852843452,1.97610723110008,3.60806327722231,13.7351301854656,77.6348842913524
"95",2,40,2.78042886266654,2.94551641477038,2.50179482521335,58.5458209051015,4.42845248339535,4.56608063969416,4.21679825004659,97.8534664913616,2.03347319691394,3.60895046326668,3.26889177660226,3.70248805694924,2.67743071926596,0.445714194693343,27.0428744485814,25.1302197529351
"96",2,41,2.73598084999665,2.20654450515907,0.689180879606757,34.5704988204269,5,4.16356039429339,4.6097448849995,41.3220228086558,2.78042886266654,4.42845248339535,2.94551641477038,4.56608063969416,2.50179482521335,4.21679825004659,58.5458209051015,97.8534664913616
"97",2,42,1.8583405805934,0.622568230627659,1.33677131079873,14.1238428711189,3.43546938844546,3.4277168153731,3.79068050797257,57.8782251868498,2.73598084999665,5,2.20654450515907,4.16356039429339,0.689180879606757,4.6097448849995,34.5704988204269,41.3220228086558
"98",2,43,2.75113377980906,3.45048642580726,4.77724610094156,18.0935624565842,5,4.68543175675656,4.60880041177256,87.033779757727,1.8583405805934,3.43546938844546,0.622568230627659,3.4277168153731,1.33677131079873,3.79068050797257,14.1238428711189,57.8782251868498
"99",2,44,2.13163863562391,4.3587785314579,4.92518163388204,27.0386277815081,4.93305336578291,4.11675563441748,3.68063501883588,66.1424127504152,2.75113377980906,5,3.45048642580726,4.68543175675656,4.77724610094156,4.60880041177256,18.0935624565842,87.033779757727
"100",2,45,2.42849499280912,4.45066135640142,2.85796008502261,33.3216815582965,3.70228164900243,2.36142951472752,2.26283500221699,36.057864503508,2.13163863562391,4.93305336578291,4.3587785314579,4.11675563441748,4.92518163388204,3.68063501883588,27.0386277815081,66.1424127504152
"101",2,46,2.10155156086797,2.95404556991733,2.46861828300825,41.6585654312513,2.42142600504133,2.35487133253219,2.40710168850421,69.0653787554624,2.42849499280912,3.70228164900243,4.45066135640142,2.36142951472752,2.85796008502261,2.26283500221699,33.3216815582965,36.057864503508
"102",2,47,2.29633007580768,2.41064679167108,2.81894201426205,25.1993479837483,5,3.25249962343934,3.13619467504348,55.9233941563008,2.10155156086797,2.42142600504133,2.95404556991733,2.35487133253219,2.46861828300825,2.40710168850421,41.6585654312513,69.0653787554624
"103",2,48,2.05658718989677,2.53567785990749,2.97178413435782,5.1547529270638,2.65539100234576,2.55142686157114,3.32031750465826,38.7368766405249,2.29633007580768,5,2.41064679167108,3.25249962343934,2.81894201426205,3.13619467504348,25.1993479837483,55.9233941563008
"104",2,49,2.56066847926853,2.58373825839384,3.16969114317921,58.0905650719535,3.32486898276979,3.63077540689578,3.90221705602087,53.7733585083735,2.05658718989677,2.65539100234576,2.53567785990749,2.55142686157114,2.97178413435782,3.32031750465826,5.1547529270638,38.7368766405249
"105",2,50,3.07061377422617,3.84296582175791,4.26197688684278,53.6939489765388,4.69602177712682,3.62956658367253,3.51362511715764,54.6182298868104,2.56066847926853,3.32486898276979,2.58373825839384,3.63077540689578,3.16969114317921,3.90221705602087,58.0905650719535,53.7733585083735
"106",2,51,2.39520325744077,1.19775099136392,2.27480605274855,35.432397031781,4.98675571759826,1.89465193177466,3.68554892027284,66.3489076740708,3.07061377422617,4.69602177712682,3.84296582175791,3.62956658367253,4.26197688684278,3.51362511715764,53.6939489765388,54.6182298868104
